date,city,temp,temp_apparent,temp_min,temp_max,pressure,humidity,wind_speed,cloudiness,weather
1979-02-06,Munich,-0.89,-4.432916666666667,-3.54,1.62,1011.0833333333334,94.83333333333333,1.910416666666667,88.75,Mist
1979-02-07,Munich,-0.4125000000000001,-4.597500000000001,-6.0,5.0,1003.7916666666666,91.0,2.830416666666667,83.45833333333333,Mist
1979-02-08,Munich,3.1325,-2.7420833333333334,-3.0,7.2,1003.7083333333334,81.08333333333333,5.645833333333333,65.0,Clouds
1979-02-09,Munich,-0.6545833333333335,-4.243333333333332,-4.0,2.79,1004.25,88.375,1.8612499999999998,65.41666666666667,Clouds
1979-02-10,Munich,0.06000000000000002,-3.966250000000001,-2.0,1.78,997.4583333333334,95.83333333333333,2.8083333333333336,90.0,Rain
1979-02-11,Munich,-1.2195833333333328,-6.568333333333332,-3.0,1.69,995.9583333333334,88.75,4.2662499999999985,80.41666666666667,Mist
1979-02-12,Munich,2.2216666666666667,-0.7587500000000001,-2.0,8.0,992.7916666666666,89.54166666666667,1.6083333333333334,73.33333333333333,Mist
1979-02-13,Munich,4.558750000000001,1.5466666666666666,-1.01,12.0,991.5416666666666,79.375,1.6958333333333335,49.375,Clouds
1979-02-14,Munich,4.288749999999999,0.6525,-1.0,11.0,990.5,74.45833333333333,2.318333333333334,56.958333333333336,Clouds
1979-02-15,Munich,2.4483333333333333,-0.9229166666666667,-2.0,8.0,998.0,88.04166666666667,2.119166666666667,61.291666666666664,Clouds
1979-02-16,Munich,1.3316666666666668,-3.23625,-1.0,4.19,1009.4166666666666,93.29166666666667,3.7666666666666675,90.0,Mist
1979-02-17,Munich,2.548333333333333,-1.5858333333333328,-1.22,6.0,1008.1666666666666,86.08333333333333,3.1624999999999996,88.75,Mist
1979-02-18,Munich,-0.07875,-3.6162499999999995,-2.0,2.0,1014.0416666666666,94.75,2.054166666666667,88.125,Drizzle
1979-02-19,Munich,-0.2954166666666666,-3.4616666666666673,-2.0,2.0,1019.875,89.58333333333333,1.3308333333333335,90.0,Mist
1979-02-20,Munich,-0.04666666666666671,-3.8695833333333325,-2.86,4.38,1025.4166666666667,84.25,2.1625,64.25,Mist
